Set,Problem,Initial,Move,Feasibility,size,nImprove,nNeutral,nWorse,nnFrac
egl-large,egl-g1-B_IF,U_5R_best,exchange,infeasible,695,10,25,139305,1.00
egl-large,egl-g1-B_IF,U_5R_best,exchange,feasible,695,1,29,99470,1.00
egl-large,egl-g1-B_IF,U_5R_best,cross,infeasible,695,97,729,52789,1.00
egl-large,egl-g1-B_IF,U_5R_best,cross,feasible,695,0,41,6054,1.00
egl-large,egl-g1-B_IF,IM_best,relocate,infeasible,695,22,319,213735,1.00
egl-large,egl-g1-B_IF,IM_best,relocate,feasible,695,1,116,25287,1.00
egl-large,egl-g1-B_IF,IM_best,relocateBeforeDummy,infeasible,695,18,141,14449,1.00
egl-large,egl-g1-B_IF,IM_best,relocateBeforeDummy,feasible,695,1,18,2673,1.00
egl-large,egl-g1-B_IF,IM_best,crossAtDummy,infeasible,695,689,197,7571,1.00
egl-large,egl-g1-B_IF,IM_best,crossAtDummy,feasible,695,0,16,177,1.00
egl-large,egl-g1-B_IF,IM_best,exchange,infeasible,695,10,55,199139,1.00
egl-large,egl-g1-B_IF,IM_best,exchange,feasible,695,4,26,39602,1.00
egl-large,egl-g1-B_IF,IM_best,cross,infeasible,695,172,749,56925,1.00
egl-large,egl-g1-B_IF,IM_best,cross,feasible,695,0,13,1850,1.00
egl-large,egl-g1-C_IF,PS_5R_best,relocate,infeasible,695,42,263,196689,1.00
egl-large,egl-g1-C_IF,PS_5R_best,relocate,feasible,695,0,81,42415,1.00
egl-large,egl-g1-C_IF,PS_5R_best,relocateBeforeDummy,infeasible,695,40,260,16408,1.00
egl-large,egl-g1-C_IF,PS_5R_best,relocateBeforeDummy,feasible,695,2,97,3953,1.00
egl-large,egl-g1-C_IF,PS_5R_best,crossAtDummy,infeasible,695,1006,446,8679,1.00
egl-large,egl-g1-C_IF,PS_5R_best,crossAtDummy,feasible,695,0,5,244,1.00
egl-large,egl-g1-C_IF,PS_5R_best,exchange,infeasible,695,17,21,181694,1.00
egl-large,egl-g1-C_IF,PS_5R_best,exchange,feasible,695,5,35,57084,1.00
egl-large,egl-g1-C_IF,PS_5R_best,cross,infeasible,695,32,874,55995,1.00
egl-large,egl-g1-C_IF,PS_5R_best,cross,feasible,695,0,29,2784,1.00
egl-large,egl-g1-C_IF,U_5R_best,relocate,infeasible,695,43,289,145780,1.00
egl-large,egl-g1-C_IF,U_5R_best,relocate,feasible,695,1,178,93201,1.00
egl-large,egl-g1-C_IF,U_5R_best,relocateBeforeDummy,infeasible,695,7,146,13463,1.00
egl-large,egl-g1-C_IF,U_5R_best,relocateBeforeDummy,feasible,695,0,82,7754,1.00
egl-large,egl-g1-C_IF,U_5R_best,crossAtDummy,infeasible,695,1006,345,8884,1.00
egl-large,egl-g1-C_IF,U_5R_best,crossAtDummy,feasible,695,0,15,476,1.00
egl-large,egl-g1-C_IF,U_5R_best,exchange,infeasible,695,10,27,119427,1.00
egl-large,egl-g1-C_IF,U_5R_best,exchange,feasible,695,2,35,119359,1.00
egl-large,egl-g1-C_IF,U_5R_best,cross,infeasible,695,94,1055,51336,1.00
egl-large,egl-g1-C_IF,U_5R_best,cross,feasible,695,0,37,7193,1.00
egl-large,egl-g1-C_IF,IM_best,relocate,infeasible,695,37,328,186075,1.00
egl-large,egl-g1-C_IF,IM_best,relocate,feasible,695,3,138,52909,1.00
egl-large,egl-g1-C_IF,IM_best,relocateBeforeDummy,infeasible,695,10,138,16502,1.00
egl-large,egl-g1-C_IF,IM_best,relocateBeforeDummy,feasible,695,0,25,4085,1.00
egl-large,egl-g1-C_IF,IM_best,crossAtDummy,infeasible,695,981,255,8894,1.00
egl-large,egl-g1-C_IF,IM_best,crossAtDummy,feasible,695,0,20,230,1.00
egl-large,egl-g1-C_IF,IM_best,exchange,infeasible,695,15,62,162427,1.00
egl-large,egl-g1-C_IF,IM_best,exchange,feasible,695,3,39,76310,1.00
egl-large,egl-g1-C_IF,IM_best,cross,infeasible,695,265,936,55094,1.00
egl-large,egl-g1-C_IF,IM_best,cross,feasible,695,0,26,3393,1.00
egl-large,egl-g1-D_IF,PS_5R_best,relocate,infeasible,695,189,433,215368,1.00
egl-large,egl-g1-D_IF,PS_5R_best,relocate,feasible,695,0,62,23448,1.00
egl-large,egl-g1-D_IF,PS_5R_best,relocateBeforeDummy,infeasible,695,96,313,20901,1.00
egl-large,egl-g1-D_IF,PS_5R_best,relocateBeforeDummy,feasible,695,2,53,2855,1.00
egl-large,egl-g1-D_IF,PS_5R_best,crossAtDummy,infeasible,695,1417,442,10042,1.00
egl-large,egl-g1-D_IF,PS_5R_best,crossAtDummy,feasible,695,0,3,206,1.00
egl-large,egl-g1-D_IF,PS_5R_best,exchange,infeasible,695,68,105,198655,1.00
egl-large,egl-g1-D_IF,PS_5R_best,exchange,feasible,695,1,11,40036,1.00
egl-large,egl-g1-D_IF,PS_5R_best,cross,infeasible,695,66,1160,56851,1.00
egl-large,egl-g1-D_IF,PS_5R_best,cross,feasible,695,0,25,1617,1.00
egl-large,egl-g1-D_IF,U_5R_best,relocate,infeasible,695,53,341,176142,1.00
egl-large,egl-g1-D_IF,U_5R_best,relocate,feasible,695,1,188,62779,1.00
egl-large,egl-g1-D_IF,U_5R_best,relocateBeforeDummy,infeasible,695,51,244,17167,1.00
egl-large,egl-g1-D_IF,U_5R_best,relocateBeforeDummy,feasible,695,5,134,8003,1.00
egl-large,egl-g1-D_IF,U_5R_best,crossAtDummy,infeasible,695,1463,421,10104,1.00
egl-large,egl-g1-D_IF,U_5R_best,crossAtDummy,feasible,695,0,29,785,1.00
egl-large,egl-g1-D_IF,U_5R_best,exchange,infeasible,695,23,45,156172,1.00
egl-large,egl-g1-D_IF,U_5R_best,exchange,feasible,695,2,31,82611,1.00
egl-large,egl-g1-D_IF,U_5R_best,cross,infeasible,695,146,1135,52508,1.00
egl-large,egl-g1-D_IF,U_5R_best,cross,feasible,695,0,71,5861,1.00
egl-large,egl-g1-D_IF,IM_best,relocate,infeasible,695,135,517,210738,1.00
egl-large,egl-g1-D_IF,IM_best,relocate,feasible,695,1,98,28011,1.00
egl-large,egl-g1-D_IF,IM_best,exchange,infeasible,695,42,124,192914,1.00
egl-large,egl-g1-D_IF,IM_best,exchange,feasible,695,2,27,45767,1.00
egl-large,egl-g1-D_IF,IM_best,relocateBeforeDummy,infeasible,695,44,263,20945,1.00
egl-large,egl-g1-D_IF,IM_best,relocateBeforeDummy,feasible,695,1,32,2935,1.00
egl-large,egl-g1-D_IF,IM_best,crossAtDummy,infeasible,695,1413,314,10185,1.00
egl-large,egl-g1-D_IF,IM_best,crossAtDummy,feasible,695,0,2,196,1.00
egl-large,egl-g1-D_IF,IM_best,cross,infeasible,695,299,1229,56003,1.00
egl-large,egl-g1-D_IF,IM_best,cross,feasible,695,0,22,2166,1.00
egl-large,egl-g1-E_IF,U_5R_best,relocate,infeasible,695,101,387,176500,1.00
egl-large,egl-g1-E_IF,U_5R_best,relocate,feasible,695,3,149,62374,1.00
egl-large,egl-g1-E_IF,U_5R_best,relocateBeforeDummy,infeasible,695,83,282,20761,1.00
egl-large,egl-g1-E_IF,U_5R_best,relocateBeforeDummy,feasible,695,1,97,7840,1.00
egl-large,egl-g1-E_IF,U_5R_best,crossAtDummy,infeasible,695,1817,485,11439,1.00
egl-large,egl-g1-E_IF,U_5R_best,crossAtDummy,feasible,695,0,20,771,1.00
egl-large,egl-g1-E_IF,U_5R_best,exchange,infeasible,695,19,52,153117,1.00
egl-large,egl-g1-E_IF,U_5R_best,exchange,feasible,695,6,31,85679,1.00
egl-large,egl-g1-E_IF,U_5R_best,cross,infeasible,695,156,1433,52311,1.00
egl-large,egl-g1-E_IF,U_5R_best,cross,feasible,695,0,40,5786,1.00
egl-large,egl-g1-E_IF,PS_5R_best,relocate,infeasible,695,370,492,221096,1.00
egl-large,egl-g1-E_IF,PS_5R_best,relocate,feasible,695,2,60,17490,1.00
egl-large,egl-g1-E_IF,PS_5R_best,relocateBeforeDummy,infeasible,695,194,412,24724,1.00
egl-large,egl-g1-E_IF,PS_5R_best,relocateBeforeDummy,feasible,695,1,74,2275,1.00
egl-large,egl-g1-E_IF,PS_5R_best,crossAtDummy,infeasible,695,1855,576,11263,1.00
egl-large,egl-g1-E_IF,PS_5R_best,crossAtDummy,feasible,695,0,1,145,1.00
egl-large,egl-g1-E_IF,PS_5R_best,exchange,infeasible,695,158,151,204643,1.00
egl-large,egl-g1-E_IF,PS_5R_best,exchange,feasible,695,2,29,33913,1.00
egl-large,egl-g1-E_IF,PS_5R_best,cross,infeasible,695,104,1467,56700,1.00
egl-large,egl-g1-E_IF,PS_5R_best,cross,feasible,695,0,25,1428,1.00
egl-large,egl-g1-E_IF,IM_best,relocate,infeasible,695,191,593,218302,1.00
egl-large,egl-g1-E_IF,IM_best,relocate,feasible,695,1,95,20328,1.00
egl-large,egl-g1-E_IF,IM_best,exchange,infeasible,695,51,150,199211,1.00
egl-large,egl-g1-E_IF,IM_best,exchange,feasible,695,3,34,39447,1.00
egl-large,egl-g1-E_IF,IM_best,relocateBeforeDummy,infeasible,695,68,369,24827,1.00
egl-large,egl-g1-E_IF,IM_best,relocateBeforeDummy,feasible,695,0,29,2387,1.00
egl-large,egl-g1-E_IF,IM_best,crossAtDummy,infeasible,695,1818,353,11551,1.00
egl-large,egl-g1-E_IF,IM_best,crossAtDummy,feasible,695,0,8,110,1.00
egl-large,egl-g1-E_IF,IM_best,cross,infeasible,695,286,1440,56246,1.00
egl-large,egl-g1-E_IF,IM_best,cross,feasible,695,0,20,1732,1.00
egl-large,egl-g2-A_IF,U_5R_best,relocate,infeasible,751,23,165,135604,1.00
egl-large,egl-g2-A_IF,U_5R_best,relocate,feasible,751,4,251,143749,1.00
egl-large,egl-g2-A_IF,U_5R_best,relocateBeforeDummy,infeasible,751,10,96,8276,1.00
egl-large,egl-g2-A_IF,U_5R_best,relocateBeforeDummy,feasible,751,2,95,8725,1.00
egl-large,egl-g2-A_IF,U_5R_best,crossAtDummy,infeasible,751,548,281,7263,1.00
egl-large,egl-g2-A_IF,U_5R_best,crossAtDummy,feasible,751,0,22,488,1.00
egl-large,egl-g2-A_IF,U_5R_best,exchange,infeasible,751,8,15,115089,1.00
egl-large,egl-g2-A_IF,U_5R_best,exchange,feasible,751,3,37,163940,1.00
egl-large,egl-g2-A_IF,U_5R_best,cross,infeasible,751,115,681,60784,1.00
egl-large,egl-g2-A_IF,U_5R_best,cross,feasible,751,0,50,8143,1.00
egl-large,egl-g2-A_IF,IM_best,relocate,infeasible,751,22,256,232984,1.00
egl-large,egl-g2-A_IF,IM_best,relocate,feasible,751,1,109,46422,1.00
egl-large,egl-g2-A_IF,IM_best,relocateBeforeDummy,infeasible,751,5,106,13413,1.00
egl-large,egl-g2-A_IF,IM_best,relocateBeforeDummy,feasible,751,0,31,2901,1.00
egl-large,egl-g2-A_IF,IM_best,crossAtDummy,infeasible,751,547,192,7340,1.00
egl-large,egl-g2-A_IF,IM_best,crossAtDummy,feasible,751,0,17,132,1.00
egl-large,egl-g2-A_IF,IM_best,exchange,infeasible,751,9,60,213915,1.00
egl-large,egl-g2-A_IF,IM_best,exchange,feasible,751,1,19,65084,1.00
egl-large,egl-g2-A_IF,IM_best,cross,infeasible,751,158,631,66758,1.00
egl-large,egl-g2-A_IF,IM_best,cross,feasible,751,0,16,2209,1.00
egl-large,egl-g2-A_IF,PS_5R_best,cross,infeasible,751,13,616,66757,1.00
egl-large,egl-g2-A_IF,PS_5R_best,cross,feasible,751,0,27,2359,1.00
egl-large,egl-g2-A_IF,PS_5R_best,relocate,infeasible,751,66,255,227667,1.00
egl-large,egl-g2-A_IF,PS_5R_best,relocate,feasible,751,4,106,51696,1.00
egl-large,egl-g2-A_IF,PS_5R_best,relocateBeforeDummy,infeasible,751,46,207,13161,1.00
egl-large,egl-g2-A_IF,PS_5R_best,relocateBeforeDummy,feasible,751,4,67,2971,1.00
egl-large,egl-g2-A_IF,PS_5R_best,crossAtDummy,infeasible,751,557,349,7167,1.00
egl-large,egl-g2-A_IF,PS_5R_best,crossAtDummy,feasible,751,0,4,151,1.00
egl-large,egl-g2-A_IF,PS_5R_best,exchange,infeasible,751,25,49,206814,1.00
egl-large,egl-g2-A_IF,PS_5R_best,exchange,feasible,751,2,34,72164,1.00
egl-large,egl-g2-B_IF,PS_5R_best,relocate,infeasible,751,78,265,208987,1.00
egl-large,egl-g2-B_IF,PS_5R_best,relocate,feasible,751,0,131,70343,1.00
egl-large,egl-g2-B_IF,PS_5R_best,relocateBeforeDummy,infeasible,751,34,215,14935,1.00
egl-large,egl-g2-B_IF,PS_5R_best,relocateBeforeDummy,feasible,751,2,88,4922,1.00
egl-large,egl-g2-B_IF,PS_5R_best,crossAtDummy,infeasible,751,773,420,8558,1.00
egl-large,egl-g2-B_IF,PS_5R_best,crossAtDummy,feasible,751,0,14,333,1.00
egl-large,egl-g2-B_IF,PS_5R_best,exchange,infeasible,751,10,62,183048,1.00
egl-large,egl-g2-B_IF,PS_5R_best,exchange,feasible,751,1,24,95963,1.00
egl-large,egl-g2-B_IF,PS_5R_best,cross,infeasible,751,45,805,64980,1.00
egl-large,egl-g2-B_IF,PS_5R_best,cross,feasible,751,0,32,3915,1.00
egl-large,egl-g2-B_IF,IM_best,relocate,infeasible,751,19,300,225099,1.00
egl-large,egl-g2-B_IF,IM_best,relocate,feasible,751,2,124,54260,1.00
egl-large,egl-g2-B_IF,IM_best,relocateBeforeDummy,infeasible,751,7,173,16302,1.00
egl-large,egl-g2-B_IF,IM_best,relocateBeforeDummy,feasible,751,2,40,3672,1.00
egl-large,egl-g2-B_IF,IM_best,crossAtDummy,infeasible,751,852,200,8828,1.00
egl-large,egl-g2-B_IF,IM_best,crossAtDummy,feasible,751,0,11,207,1.00
egl-large,egl-g2-B_IF,IM_best,exchange,infeasible,751,7,72,196169,1.00
egl-large,egl-g2-B_IF,IM_best,exchange,feasible,751,2,36,82822,1.00
egl-large,egl-g2-B_IF,IM_best,cross,infeasible,751,145,802,64727,1.00
egl-large,egl-g2-B_IF,IM_best,cross,feasible,751,0,29,4074,1.00
egl-large,egl-g2-B_IF,U_5R_best,relocate,infeasible,751,69,330,205119,1.00
egl-large,egl-g2-B_IF,U_5R_best,relocate,feasible,751,1,161,74124,1.00
egl-large,egl-g2-B_IF,U_5R_best,relocateBeforeDummy,infeasible,751,33,178,14391,1.00
egl-large,egl-g2-B_IF,U_5R_best,relocateBeforeDummy,feasible,751,1,73,5520,1.00
egl-large,egl-g2-B_IF,U_5R_best,crossAtDummy,infeasible,751,780,358,8783,1.00
egl-large,egl-g2-B_IF,U_5R_best,crossAtDummy,feasible,751,0,11,166,1.00
egl-large,egl-g2-B_IF,U_5R_best,exchange,infeasible,751,24,50,186050,1.00
egl-large,egl-g2-B_IF,U_5R_best,exchange,feasible,751,1,32,92951,1.00
egl-large,egl-g2-B_IF,U_5R_best,cross,infeasible,751,100,933,64921,1.00
egl-large,egl-g2-B_IF,U_5R_best,cross,feasible,751,0,17,3806,1.00
egl-large,egl-g2-C_IF,PS_5R_best,relocate,infeasible,751,160,428,254806,1.00
egl-large,egl-g2-C_IF,PS_5R_best,relocate,feasible,751,0,51,24369,1.00
egl-large,egl-g2-C_IF,PS_5R_best,exchange,infeasible,751,59,119,234014,1.00
egl-large,egl-g2-C_IF,PS_5R_best,exchange,feasible,751,2,13,44921,1.00
egl-large,egl-g2-C_IF,PS_5R_best,relocateBeforeDummy,infeasible,751,88,308,20724,1.00
egl-large,egl-g2-C_IF,PS_5R_best,relocateBeforeDummy,feasible,751,1,75,2740,1.00
egl-large,egl-g2-C_IF,PS_5R_best,crossAtDummy,infeasible,751,1116,512,10086,1.00
egl-large,egl-g2-C_IF,PS_5R_best,crossAtDummy,feasible,751,0,3,251,1.00
egl-large,egl-g2-C_IF,PS_5R_best,cross,infeasible,751,82,1052,66740,1.00
egl-large,egl-g2-C_IF,PS_5R_best,cross,feasible,751,0,26,1882,1.00
egl-large,egl-g2-C_IF,IM_best,relocate,infeasible,751,60,348,237694,1.00
egl-large,egl-g2-C_IF,IM_best,relocate,feasible,751,2,129,41581,1.00
egl-large,egl-g2-C_IF,IM_best,relocateBeforeDummy,infeasible,751,28,173,19573,1.00
egl-large,egl-g2-C_IF,IM_best,relocateBeforeDummy,feasible,751,1,34,4127,1.00
egl-large,egl-g2-C_IF,IM_best,cross,infeasible,751,192,1037,65892,1.00
egl-large,egl-g2-C_IF,IM_best,cross,feasible,751,0,20,2641,1.00
egl-large,egl-g2-C_IF,IM_best,exchange,infeasible,751,20,82,213838,1.00
egl-large,egl-g2-C_IF,IM_best,exchange,feasible,751,6,37,65145,1.00
egl-large,egl-g2-C_IF,IM_best,crossAtDummy,infeasible,751,1170,265,10298,1.00
egl-large,egl-g2-C_IF,IM_best,crossAtDummy,feasible,751,0,16,219,1.00
egl-large,egl-g2-C_IF,U_5R_best,relocate,infeasible,751,60,353,228807,1.00
egl-large,egl-g2-C_IF,U_5R_best,relocate,feasible,751,4,130,50460,1.00
egl-large,egl-g2-C_IF,U_5R_best,relocateBeforeDummy,infeasible,751,36,233,19371,1.00
egl-large,egl-g2-C_IF,U_5R_best,relocateBeforeDummy,feasible,751,1,60,4235,1.00
egl-large,egl-g2-C_IF,U_5R_best,crossAtDummy,infeasible,751,1180,412,10145,1.00
egl-large,egl-g2-C_IF,U_5R_best,crossAtDummy,feasible,751,0,9,222,1.00
egl-large,egl-g2-C_IF,U_5R_best,exchange,infeasible,751,25,41,197690,1.00
egl-large,egl-g2-C_IF,U_5R_best,exchange,feasible,751,0,22,81350,1.00
egl-large,egl-g2-C_IF,U_5R_best,cross,infeasible,751,121,1133,65284,1.00
egl-large,egl-g2-C_IF,U_5R_best,cross,feasible,751,0,26,3218,1.00
egl-large,egl-g2-D_IF,IM_best,relocate,infeasible,751,32,520,244206,1.00
egl-large,egl-g2-D_IF,IM_best,relocate,feasible,751,1,128,34937,1.00
egl-large,egl-g2-D_IF,IM_best,exchange,infeasible,751,9,91,222680,1.00
egl-large,egl-g2-D_IF,IM_best,exchange,feasible,751,5,38,56325,1.00
egl-large,egl-g2-D_IF,IM_best,relocateBeforeDummy,infeasible,751,14,292,23534,1.00
egl-large,egl-g2-D_IF,IM_best,relocateBeforeDummy,feasible,751,0,46,3790,1.00
egl-large,egl-g2-D_IF,IM_best,crossAtDummy,infeasible,751,1442,390,11777,1.00
egl-large,egl-g2-D_IF,IM_best,crossAtDummy,feasible,751,0,29,200,1.00
egl-large,egl-g2-D_IF,IM_best,cross,infeasible,751,222,1265,65826,1.00
egl-large,egl-g2-D_IF,IM_best,cross,feasible,751,0,17,2457,1.00
egl-large,egl-g2-D_IF,U_5R_best,relocate,infeasible,751,58,462,207378,1.00
egl-large,egl-g2-D_IF,U_5R_best,relocate,feasible,751,2,203,71723,1.00
egl-large,egl-g2-D_IF,U_5R_best,relocateBeforeDummy,infeasible,751,35,318,20861,1.00
egl-large,egl-g2-D_IF,U_5R_best,relocateBeforeDummy,feasible,751,1,132,7077,1.00
egl-large,egl-g2-D_IF,U_5R_best,crossAtDummy,infeasible,751,1551,411,11708,1.00
egl-large,egl-g2-D_IF,U_5R_best,crossAtDummy,feasible,751,0,48,494,1.00
egl-large,egl-g2-D_IF,U_5R_best,exchange,infeasible,751,24,61,181435,1.00
egl-large,egl-g2-D_IF,U_5R_best,exchange,feasible,751,2,35,97595,1.00
egl-large,egl-g2-D_IF,U_5R_best,cross,infeasible,751,170,1339,61927,1.00
egl-large,egl-g2-D_IF,U_5R_best,cross,feasible,751,0,34,6318,1.00
egl-large,egl-g2-D_IF,PS_5R_best,relocate,infeasible,751,355,496,255457,1.00
egl-large,egl-g2-D_IF,PS_5R_best,relocate,feasible,751,0,91,23425,1.00
egl-large,egl-g2-D_IF,PS_5R_best,relocateBeforeDummy,infeasible,751,141,377,24286,1.00
egl-large,egl-g2-D_IF,PS_5R_best,relocateBeforeDummy,feasible,751,2,65,2805,1.00
egl-large,egl-g2-D_IF,PS_5R_best,crossAtDummy,infeasible,751,1527,612,11451,1.00
egl-large,egl-g2-D_IF,PS_5R_best,crossAtDummy,feasible,751,0,7,241,1.00
egl-large,egl-g2-D_IF,PS_5R_best,exchange,infeasible,751,83,120,238601,1.00
egl-large,egl-g2-D_IF,PS_5R_best,exchange,feasible,751,1,22,40321,1.00
egl-large,egl-g2-D_IF,PS_5R_best,cross,infeasible,751,125,1309,66533,1.00
egl-large,egl-g2-D_IF,PS_5R_best,cross,feasible,751,0,23,1797,1.00
egl-large,egl-g2-E_IF,IM_best,relocate,infeasible,751,95,518,252157,1.00
egl-large,egl-g2-E_IF,IM_best,relocate,feasible,751,0,109,26955,1.00
egl-large,egl-g2-E_IF,IM_best,relocateBeforeDummy,infeasible,751,57,376,27753,1.00
egl-large,egl-g2-E_IF,IM_best,relocateBeforeDummy,feasible,751,0,54,3176,1.00
egl-large,egl-g2-E_IF,IM_best,crossAtDummy,infeasible,751,2085,380,13077,1.00
egl-large,egl-g2-E_IF,IM_best,crossAtDummy,feasible,751,0,6,160,1.00
egl-large,egl-g2-E_IF,IM_best,exchange,infeasible,751,39,94,225523,1.00
egl-large,egl-g2-E_IF,IM_best,exchange,feasible,751,2,40,53470,1.00
egl-large,egl-g2-E_IF,IM_best,cross,infeasible,751,199,1567,65623,1.00
egl-large,egl-g2-E_IF,IM_best,cross,feasible,751,0,36,2367,1.00
egl-large,egl-g2-E_IF,U_5R_best,relocate,infeasible,751,71,454,198595,1.00
egl-large,egl-g2-E_IF,U_5R_best,relocate,feasible,751,6,201,80511,1.00
egl-large,egl-g2-E_IF,U_5R_best,relocateBeforeDummy,infeasible,751,65,350,22773,1.00
egl-large,egl-g2-E_IF,U_5R_best,relocateBeforeDummy,feasible,751,2,137,9585,1.00
egl-large,egl-g2-E_IF,U_5R_best,crossAtDummy,infeasible,751,2058,534,13184,1.00
egl-large,egl-g2-E_IF,U_5R_best,crossAtDummy,feasible,751,0,33,647,1.00
egl-large,egl-g2-E_IF,U_5R_best,exchange,infeasible,751,30,51,170599,1.00
egl-large,egl-g2-E_IF,U_5R_best,exchange,feasible,751,5,32,108459,1.00
egl-large,egl-g2-E_IF,U_5R_best,cross,infeasible,751,133,1635,59979,1.00
egl-large,egl-g2-E_IF,U_5R_best,cross,feasible,751,0,74,7973,1.00
egl-large,egl-g2-E_IF,PS_5R_best,relocate,infeasible,751,165,521,244018,1.00
egl-large,egl-g2-E_IF,PS_5R_best,relocate,feasible,751,0,93,35037,1.00
egl-large,egl-g2-E_IF,PS_5R_best,exchange,infeasible,751,56,83,219721,1.00
egl-large,egl-g2-E_IF,PS_5R_best,exchange,feasible,751,3,44,59261,1.00
egl-large,egl-g2-E_IF,PS_5R_best,relocateBeforeDummy,infeasible,751,108,463,27417,1.00
egl-large,egl-g2-E_IF,PS_5R_best,relocateBeforeDummy,feasible,751,4,77,3347,1.00
egl-large,egl-g2-E_IF,PS_5R_best,crossAtDummy,infeasible,751,1865,694,12894,1.00
egl-large,egl-g2-E_IF,PS_5R_best,crossAtDummy,feasible,751,0,11,244,1.00
egl-large,egl-g2-E_IF,PS_5R_best,cross,infeasible,751,111,1537,65309,1.00
egl-large,egl-g2-E_IF,PS_5R_best,cross,feasible,751,0,14,2821,1.00
